,index,index_character,index_world,name,poster,hero,url,group,Unnamed: 8,url_info,description
92,92,2,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Люк Скайуокер,https://i.pinimg.com/474x/ac/1b/7b/ac1b7b6f75456ef83e872e7c4acae7fc.jpg,Кино,,,
93,93,3,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Йода,https://www.peoples.ru/character/movie/yoda/yoda_1.jpg,Кино,,,
94,94,4,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Палпатин,https://i.pinimg.com/474x/9b/4b/44/9b4b447c98c614c19d2ca920fc21e137.jpg,Кино,,,
95,95,5,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Оби-Ван Кеноби,https://i.pinimg.com/originals/e7/8c/14/e78c142d5fbe07ed2c74d85730648c47.jpg,Кино,,,
96,96,6,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Лея Органа,https://otvet.imgsmail.ru/download/53247986_018577104c957197c7fd7d7194e3516e_800.jpg,Кино,,,
97,97,7,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Хан Соло,https://smolbattle.ru/data/attachments/747/747522-5eb710fe8a03682be1c73b0ea0789578.jpg,Кино,,,
98,98,8,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Падме,https://i.pinimg.com/originals/08/ee/84/08ee841d794a3047e20ec1f25bde89c1.jpg,Кино,,,
99,99,9,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Мейс Винду,https://static2.srcdn.com/wordpress/wp-content/uploads/2019/03/Samuel-L-Jackson-as-Mace-Windu-in-Star-Wars-Prequels.jpg,Кино,,,
100,100,10,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Чубакка,https://i.pinimg.com/474x/52/08/bf/5208bf0fbdaec5d6ffa76ad485eecc8c.jpg,Кино,,,
101,101,11,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Граф Дуку,https://i.pinimg.com/474x/45/34/5e/45345e9b1b5fc0ad92caf81c2a183863.jpg,Кино,,,
102,102,12,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Квай-Гон Джинн,https://i.pinimg.com/474x/4e/05/86/4e05867650e295904124a1b9841181b3.jpg,Кино,,,
103,103,13,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,R2-D2,https://swmodel.ru/wp-content/uploads/2010/10/maxresdefault.jpg,Кино,,,
104,104,14,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,C-3PO,https://www.vincenthie.com/images/gallery/large/C3PO-Portrait.jpg,Кино,,,
105,105,15,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Джа-Джа Бинкс,https://i.pinimg.com/originals/f0/38/84/f03884bb5d44c9de2bedce2dbef22f91--jar-jar-jars.jpg,Кино,,,
106,106,16,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Дарт Мол,https://i.pinimg.com/originals/18/52/3f/18523f2ff43adc1c336dc0d1863a3a3b.jpg,Кино,,,
107,107,17,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Рей,https://i.pinimg.com/474x/b0/96/cf/b096cf8e377d9f5c707f7390c5b9b59b.jpg,Кино,,,
108,108,18,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Кайло Рен,https://img3.goodfon.ru/wallpaper/nbig/f/ee/kylo-ren-star-wars-episode-vii-the-force-awakens-movie.jpg,Кино,,,
109,109,19,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Финн,https://img.cinemablend.com/quill/2/1/9/0/0/6/219006ca87e6bbb088160e58b8b76e8ed73e0658.jpg,Кино,,,
110,110,20,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Сноук,https://sm.ign.com/t/ign_hu/screenshot/default/blob_edbs.1200.jpg,Кино,,,
111,111,21,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Джабба Хатт,https://i.pinimg.com/474x/ab/e2/13/abe21326b32dad20cbb0a0b1fc51446c.jpg,Кино,,,
112,112,22,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,BB-8,https://i.pinimg.com/originals/83/51/3a/83513aa8cfbd3b4c0536e163c3824f3a.jpg,Кино,,,
113,113,23,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Мандалорец,https://i.pinimg.com/474x/4b/7c/13/4b7c1394615d08effe4046064cac79e9.jpg,Кино,,,
114,114,24,4,Звездные войны,https://i.pinimg.com/736x/b9/08/d5/b908d5a422e46571e714a3017e936704--retro-posters-vintage-poster.jpg,Беби Йода,https://nizhny-novgorod.ananasposter.ru/image/catalog/poster/film/82/13153.jpg,Кино,,,
115,115,1,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Крош,https://www.pinclipart.com/picdir/middle/258-2583753_vogel-clipart.png,Мультфильмы,,,
116,116,2,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Нюша,https://i.pinimg.com/originals/8a/3c/3a/8a3c3abd8cdbf7f45d02981e78794e30.jpg,Мультфильмы,,,
117,117,3,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Копатыч,https://i.pinimg.com/736x/a3/a7/de/a3a7dedf2ce36ec7b35519889b575428.jpg,Мультфильмы,,,
118,118,4,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Лосяш,https://crosti.ru/patterns/00/0e/40/6e52770abe/picture.jpg,Мультфильмы,,,
119,119,5,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Пин,https://i.pinimg.com/originals/60/16/77/6016771df74338183ce6dad21b04a835.jpg,Мультфильмы,,,
120,120,6,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Ежик,https://i.pinimg.com/originals/31/eb/5e/31eb5e279c24c9e5c5df84097c0161f9.jpg,Мультфильмы,,,
121,121,7,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Бараш,https://i.pinimg.com/originals/01/49/2c/01492cdca20911c57266c606bb10a33e.jpg,Мультфильмы,,,
122,122,8,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Биби,https://i.pinimg.com/originals/6f/5b/a1/6f5ba1bc504b9242586431e6e2eb1a6e.jpg,Мультфильмы,,,
123,123,9,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Няня,http://pm1.narvii.com/7609/2083f687b4328258cf47e95cb843c999028cc683r1-355-377v2_uhq.jpg,Мультфильмы,,,
124,124,10,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Совунья,https://i.pinimg.com/originals/09/0f/5e/090f5e95b115be8c806257e946a73e25.jpg,Мультфильмы,,,
125,125,11,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Кар-Карыч,https://slovnet.ru/wp-content/uploads/2018/09/18-18.jpg,Мультфильмы,,,
126,126,12,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Черный Ловелас,http://i1.ytimg.com/vi/rzqbILU8lgY/maxresdefault.jpg,Мультфильмы,,,
127,127,13,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Лили,https://otvet.imgsmail.ru/download/273676036_6be7aec6f7e54656e4fec836d54bc476_240x240.png,Мультфильмы,,,
128,128,14,5,Смешарики,https://static.life.ru/posts/2018/01/1084346/4f63aa4ea98648252633e70267924475.png,Козетта,https://www.toybytoy.com/web-pic/0037/600/2169.webp,Мультфильмы,,,
129,129,1,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Упоротый лис,https://otvet.imgsmail.ru/download/275790095_987c81f702d2f4965a85e8ff5308a68c_800.jpg,Другое,,,
130,130,2,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Грустный Киану Ривз,https://cdn.u.media/lzlv---ru_zknt/c64JzSTng.jpeg,Другое,,,
131,131,3,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Какой пацан?,https://cdn.trinixy.ru/pics5/20180313/meme_10.jpg,Другое,,,
132,132,4,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Троллфейс,https://cdn.trinixy.ru/pics5/20180313/meme_01.jpg,Другое,,,
133,133,5,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Девочка-катастрофа,https://cdn.trinixy.ru/pics5/20180313/meme_11.jpg,Другое,,,
134,134,6,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Веселый Лео,https://cdn.trinixy.ru/pics5/20180313/meme_16.jpg,Другое,,,
135,135,7,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Успешный ребенок,https://cdn.trinixy.ru/pics5/20180313/meme_21.jpg,Другое,,,
136,136,8,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Яо Мин,https://beolin.club/uploads/posts/2022-08/1660102676_51-beolin-club-p-smeyushchiisya-chelovek-risunok-krasivo-62.jpg,Другое,,,
137,137,9,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Девочка с мыльными пузырями,https://cdn.trinixy.ru/pics5/20180313/meme_27.jpg,Другое,,,
138,138,10,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Grumpy cat,https://cdn.trinixy.ru/pics5/20180313/meme_29.jpg,Другое,,,
139,139,11,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Нельзя просто так взять,https://cdn.trinixy.ru/pics5/20180313/meme_33.jpg,Другое,,,
140,140,12,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Facepalm,https://cdn.trinixy.ru/pics5/20180313/meme_35.jpg,Другое,,,
141,141,13,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Мем про Карла,https://cdn.trinixy.ru/pics5/20180313/meme_31.jpg,Другое,,,
142,142,14,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Грустный лягушонок Пепе,https://i.pinimg.com/474x/1c/81/5a/1c815a679c9cbdf5c8313b41610596f8.jpg,Другое,,,
143,143,15,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Ждун,https://i.pinimg.com/originals/3c/04/f0/3c04f0dc8961d2dae86012263387a719.jpg,Другое,,,
144,144,16,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Роберт Дауни закатывает глаза,https://krot.info/uploads/posts/2022-03/1646780631_63-krot-info-p-robert-dauni-mladshii-prikoli-smeshnie-fot-67.jpg,Другое,,,
145,145,17,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,... ты лох,https://i.pinimg.com/736x/0c/24/2b/0c242bb94d9c39b793ff665fd4654bac--humour-html.jpg,Другое,,,
146,146,18,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Дратути,https://telegra.ph/file/1b48263d98400c55d2326.jpg,Другое,,,
147,147,19,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Скрывает боль,https://a.d-cd.net/nUAAAgG_oOA-960.jpg,Другое,,,
148,148,20,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Песок сквозь пальцы,https://assets.change.org/photos/4/hv/yj/KwHVyJLqwRYQcJy-1600x900-noPad.jpg?1680065077,Другое,,,
149,149,21,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Все равно,https://sun9-30.userapi.com/impf/c852220/v852220506/1a85e4/Uu_2FIyJrWA.jpg?size=1200x1187&quality=96&sign=ff394dffdc1020d196cf7a7be74c3cfd&c_uniq_tag=ETRNXdW5kg4oDVJK8-RH9-Fnr9ZFtzmyl2IxNaJgkFk&type=album,Другое,,,
150,150,22,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,синк эбаут ит,https://assets.entrepreneur.com/content/3x2/2000/20180706133830-meme.jpeg,Другое,,,
151,151,23,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,На здоровье,https://cdn.fishki.net/upload/post/201512/19/1783011/4368402-6c7911377-tdy-130617-leo-toasts-1.jpg,Другое,,,
152,152,24,6,Мемы,https://cs11.pikabu.ru/post_img/2018/12/15/4/og_og_1544849828264653490.jpg,Подозрительно,https://i-a.d-cd.net/9QKY7TtBFzPwXN53t__Rnn7M32A-1920.jpg,Другое,,,
153,153,1,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Бет Смит,https://fanfics.me/images/fandoms_heroes/355-1456085376.jpg,Мультфильмы,,,
154,154,2,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Джерри Смит,https://fanfics.me/images/fandoms_heroes/355-1456085375.jpg,Мультфильмы,,,
155,155,3,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Морти Смит,https://fanfics.me/images/fandoms_heroes/355-1456085374.jpg,Мультфильмы,,,
156,156,4,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Рик Санчес,https://fanfics.me/images/fandoms_heroes/355-1456085373.jpg,Мультфильмы,,,
157,157,5,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Саммер Смит,https://fanfics.me/images/fandoms_heroes/355-1456085377.jpg,Мультфильмы,,,
158,158,6,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Гвендолин (Секс-робот),https://fanfics.me/images/fandoms_heroes/355-1456085380.jpg,Мультфильмы,,,
159,159,7,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Джессика,https://fanfics.me/images/fandoms_heroes/355-1456085378.jpg,Мультфильмы,,,
160,160,8,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Директор Вагина,https://fanfics.me/images/fandoms_heroes/355-1456085392.jpg,Мультфильмы,,,
161,161,9,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Дуфус Рик,https://fanfics.me/images/fandoms_heroes/355-1456085404.jpg,Мультфильмы,,,
162,162,10,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Зип Ханфлорп,https://fanfics.me/images/fandoms_heroes/355-1456085425.jpg,Мультфильмы,,,
163,163,11,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Злой Морти,https://fanfics.me/images/fandoms_heroes/355-1456085405.jpg,Мультфильмы,,,
164,164,12,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Король Желатин,https://fanfics.me/images/fandoms_heroes/355-1456085419.jpg,Мультфильмы,,,
165,165,13,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Кровотек,https://fanfics.me/images/fandoms_heroes/355-1502702547.jpg,Мультфильмы,,,
166,166,14,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Мистер Жопосранчик,https://fanfics.me/images/fandoms_heroes/355-1456085393.jpg,Мультфильмы,,,
167,167,15,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Мистер Голденфольд,https://fanfics.me/images/fandoms_heroes/355-1456085390.jpg,Мультфильмы,,,
168,168,16,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Мистер Мисикс,https://fanfics.me/images/fandoms_heroes/355-1456085387.jpg,Мультфильмы,,,
169,169,17,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Снафелс,https://fanfics.me/images/fandoms_heroes/355-1456085385.jpg,Мультфильмы,,,
170,170,18,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Страшный Тэрри,https://fanfics.me/images/fandoms_heroes/355-1456085388.jpg,Мультфильмы,,,
171,171,19,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Тэмми Гетермен,https://fanfics.me/images/fandoms_heroes/355-1456085379.jpg,Мультфильмы,,,
172,172,20,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Птичья Личность,https://www.nicepng.com/png/detail/12-127724_bpcute-bird-person-wings.png,Мультфильмы,,,
173,173,21,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Орущее солнце,https://www.fernsehersatz.de/wp-content/uploads/2019/08/youre-a-sun-of-a-bitch-rick.jpg,Мультфильмы,,,
174,174,22,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Шлюший дракон,https://spoilertime.com/wp-content/uploads/2019/12/rms4e4-1024x576.jpg,Мультфильмы,,,
175,175,23,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Молотоголовый Морти,https://fanfics.me/images/fandoms_heroes/355-1456085406.jpg,Мультфильмы,,,
176,176,24,7,Рик и Морти,https://i.pinimg.com/564x/a2/92/78/a29278e58a733f16631ca37f79c50680.jpg,Огурчик Рик,https://avatars.mds.yandex.net/get-kinopoisk-post-img/1345014/041a1058234a704d0ebd53c9cc3b4d26/orig,Мультфильмы,,,
177,177,1,8,Атака титанов,https://github.com/yupest/guess_who/blob/main/data/aot.jpg?raw=true,Мик,https://64.media.tumblr.com/d4bd4a98705a3791d282ea46cd99bd0e/tumblr_onqrucmtb51tlqib5o10_400.gifv,Аниме,,,
178,178,2,8,Атака титанов,https://github.com/yupest/guess_who/blob/main/data/aot.jpg?raw=true,Род Рейс,https://64.media.tumblr.com/eda13e0fea5b5f57012b5f188d0cfe3a/tumblr_plw6hdRp6y1wb256fo1_540.gifv,Аниме,,,
179,179,3,8,Атака титанов,https://github.com/yupest/guess_who/blob/main/data/aot.jpg?raw=true,Удо,https://64.media.tumblr.com/2648602b1eda6144a36f70e7ece4638b/c9fb4fe32317964a-d9/s540x810/16b7a6ebafd956c3125c8714b50450a00f7d1cc5.gifv,Аниме,,,
180,180,4,8,Атака титанов,https://github.com/yupest/guess_who/blob/main/data/aot.jpg?raw=true,Ханнес,https://64.media.tumblr.com/18673bab85352bfe712eeada74e36741/2e31f5a9876bbbb8-1a/s400x600/4eaecf36175eb84bd3328c4e2a60678307354c19.gifv,Аниме,,,
181,181,5,8,Атака титанов,https://github.com/yupest/guess_who/blob/main/data/aot.jpg?raw=true,Тео Магат,https://64.media.tumblr.com/9b09bb6a8d7dc1b4ffe453b9bbb4be3b/7a38591e84375307-a5/s500x750/093be23c99579177ad24280f43a4b41fa931929b.gifv,Аниме,,,
182,182,6,8,Атака титанов,https://github.com/yupest/guess_who/blob/main/data/aot.jpg?raw=true,Зофия,https://64.media.tumblr.com/bfee99c0aa215b1032791a776faf3852/c9fb4fe32317964a-a0/s540x810/a26a9aa45346b6bc0fc38dde14a7586f1a5aadbd.gifv,Аниме,,,
183,183,7,8,Атака титанов,https://github.com/yupest/guess_who/blob/main/data/aot.jpg?raw=true,Кит,https://64.media.tumblr.com/0171f04e96ceb9a3b834188f1e07a8b9/tumblr_pywyv3NHe61vmxayco1_540.gifv,Аниме,,,
184,184,8,8,Атака титанов,https://github.com/yupest/guess_who/blob/main/data/aot.jpg?raw=true,Петра,https://64.media.tumblr.com/6158543b94951d096f8f26e056f96c25/5fc057157ec4f8e2-50/s500x750/e7ae6e588fe8b5e3d271e8add7bfcdfd87cb12ab.gifv,Аниме,,,
185,185,9,8,Атака титанов,https://github.com/yupest/guess_who/blob/main/data/aot.jpg?raw=true,Кольт,https://64.media.tumblr.com/fd0e220b8fcfe91061f3ddfe20aa8bd5/c9fb4fe32317964a-f8/s540x810/1c746e91f83711572aa3881b8fc8b1d8f8708427.gifv,Аниме,,,
186,186,10,8,Атака титанов,https://github.com/yupest/guess_who/blob/main/data/aot.jpg?raw=true,Дариус,https://64.media.tumblr.com/80784cd2930d89589b89608e1e361b76/7d0309acd39558eb-52/s250x400/d1ec179bcd3b4f813305784e60c4abada6879938.gifv,Аниме,,,
187,187,11,8,Атака титанов,https://github.com/yupest/guess_who/blob/main/data/aot.jpg?raw=true,Оруо,https://64.media.tumblr.com/c694dcbee72a8a28b3a926ea9f67d4d8/d479d1212341db86-81/s400x600/b0433897a4f8ed8cef5bad7b43d6b55d13fffd9d.gifv,Аниме,,,
